product_code;product_name;in_stock_balance
7552;Труба проф. 50х50х 6 ст09Г2С 7304900000;5
7554;Труба проф. 50х50х 5 ст20 7304900000;3
7556;Труба проф. 50х50х 4 ст35 7304900000;0
7558;Труба проф. 42х42х 5 ст20 7304900000;2
7560;Труба проф. 40х40х 3 ст09Г2С 7304900000;0
7562;Труба проф. 40х40х 5 ст09Г2С 7304900000;2
7564;Труба проф. 40х40х 4 ст20 7304900000;3
7566;Труба проф. 40х40х 5 ст20 7304900000;1
7569;Труба проф. 120х100х 6 ст20 7304900000;3
7571;Труба проф. 120х100х10 ст20 7304900000;2
7573;Труба проф. 120х80х 6 ст09Г2С 7304900000;6
7576;Труба проф. 120х80х 5 ст20 7304900000;7
7578;Труба проф. 120х80х 8 ст20 7304900000;5
7581;Труба проф. 120х60х 6 ст09Г2С 7304900000;3
7584;Труба проф. 120х60х 6 ст20 7304900000;4
7586;Труба проф. 120х60х10 ст20 7304900000;1
7590;Труба проф. 120х40х 6 ст20 7304900000;3
7593;Труба проф. 100х80х 5 ст20 7304900000;6
7595;Труба проф. 100х80х 8 ст20 7304900000;1
7597;Труба проф. 100х60х 4 ст09Г2С 7304900000;0
7599;Труба проф. 100х60х 8 ст09Г2С 7304900000;0
7601;Труба проф. 100х60х 5 ст20 7304900000;0
7603;Труба проф. 100х60х 8 ст20 7304900000;4
7605;Труба проф. 100х50х 6 ст09Г2С 7304900000;1
7608;Труба проф. 100х50х 6 ст20 7304900000;6
7611;Труба проф. 100х50х 6 ст35 7304900000;1
7613;Труба проф. 80х60х 5 ст20 7304900000;3
7616;Труба проф. 80х60х 8 ст20 7304900000;1
7618;Труба проф. 80х60х 6 ст35 7304900000;4
7621;Труба проф. 80х40х 6 ст10 7304900000;0
7623;Труба проф. 80х40х 5 ст20 7304900000;3
7625;Труба проф. 80х40х 6 ст20 7304900000;4
7628;Труба проф. 70х50х 5 ст09Г2С 7304900000;5
7630;Труба проф. 70х50х 4 ст20 7304900000;4
7633;Труба проф. 70х50х 6 ст20 7304900000;3
7635;Труба проф. 70х50х 5 ст35 7304900000;0
7637;Труба проф. 160х80х 6 ст09Г2С 7304900000;0
7639;Труба проф. 160х80х 5 ст20 7304900000;7
7641;Труба проф. 160х80х 8 ст20 7304900000;0
7643;Труба проф. 160х80х10 ст35 7304900000;1
7645;Труба проф. 160х100х4,5 ст20 7304900000;3
7647;Труба проф. 160х100х6 ст20 7304900000;5
7649;Труба проф. 160х120х 5 ст09Г2С 7304900000;5
7651;Труба проф. 160х120х 8 ст09Г2С 7304900000;4
7653;Труба проф. 160х120х 5 ст20 7304900000;4
7655;Труба проф. 160х120х 8 ст20 7304900000;5
7657;Труба проф. 160х140х 6 ст20 7304900000;2
7659;Труба проф. 200х150х 6 ст09Г2С 7304900000;0
7661;Труба проф. 200х150х10 ст09Г2С 7304900000;1
7664;Труба проф. 200х150х10 ст20 7304900000;4
7670;Труба проф. 200х160х10 ст09Г2С 7304900000;1
7672;Труба проф. 200х160х 8 ст20 7304900000;6
7675;Труба проф. 200х100х 6 ст09Г2С 7304900000;0
7677;Труба проф. 200х100х10 ст09Г2С 7304900000;6
7679;Труба проф. 200х100х 8 ст20 7304900000;11
7681;Труба проф. 200х100х12 ст20 7304900000;9
7684;Труба проф. 180х100х10 ст09Г2С 7304900000;2
7686;Труба проф. 180х100х 8 ст20 7304900000;3
7688;Труба проф. 180х100х12 ст20 7304900000;5
7691;Труба проф. 180х140х 8 ст09Г2С 7304900000;6
7693;Труба проф. 180х140х 8 ст20 7304900000;4
7695;Труба проф. 100х40х 5 ст20 7304900000;2
7697;Труба проф. 100х70х 6 ст09Г2С 7304900000;5
7699;Труба проф. 100х70х 6 ст20 7304900000;0
7701;Труба проф. 150х100х 6 ст09Г2С 7304900000;1
7703;Труба проф. 150х100х10 ст09Г2С 7304900000;7
7705;Труба проф. 150х100х 6 ст20 7304900000;9
7707;Труба проф. 150х100х10 ст20 7304900000;2
7710;Труба проф. 140х100х 6 ст09Г2С 7304900000;7
7712;Труба проф. 140х100х 6 ст20 7304900000;4
7714;Труба проф. 140х100х10 ст20 7304900000;3
7716;Труба проф. 140х120х 6 ст09Г2С 7304900000;3
7718;Труба проф. 140х120х 6 ст20 7304900000;7
7720;Труба проф. 140х80х 5 ст09Г2С 7304900000;0
7722;Труба проф. 140х80х 8 ст09Г2С 7304900000;6
7724;Труба проф. 140х80х 6 ст20 7304900000;6
7726;Труба проф. 140х80х10 ст20 7304900000;3
7728;Труба проф. 160х90х 6 ст20 7304900000;7
7730;Труба проф. 210х100х 6 ст09Г2С 7304900000;15
7732;Труба проф. 210х100х 8 ст20 7304900000;3
7735;Труба проф. 140х60х 6 ст20 7304900000;6
7737;Труба проф. 250х110х 8 ст09Г2С 7304900000;12
7740;Труба проф. 250х110х10 ст20 7304900000;14
7742;Труба проф. 60х40х 5 ст09Г2С 7304900000;8
7744;Труба проф. 60х40х 5 ст20 7304900000;1
7746;Труба проф. 60х40х 4 ст35 7304900000;0
7773;Труба проф. 144х104х 6 ст20 7304900000;0
7785;Труба проф. 90х50х6 ст20 7304900000;3
7801;Труба проф. 80х50х 6 ст09Г2С 7304900000;2
7803;Труба проф. 80х50х 5 ст20 7304900000;2
7809;ГОСТ 8734 22х4 ст20 7304318090;0
7817;ГОСТ 8734 21х 2 ст20 7304318090;0
7823;ГОСТ 8734 21х 6.5 ст20 7304318090;0
7838;Труба проф. 303х303х10 ст20 7304900000;6
7845;Труба проф. 220х220х12 ст20 7304900000;1
7848;Труба проф. 220х140х 8 ст20 7304900000;4
7879;Труба проф. 403х203х10 ст09Г2С 7304900000;5
7915;Труба проф. 140х110х 8 ст20 7304900000;1
7918;ГОСТ 8734 17х 3 ст20 7304318090;0
7938;ГОСТ 8734 27.7х3 ст10 7304318090;0
7940;ГОСТ 8734 26.7х 5 ст10 7304318090;0
7943;Труба проф. 400х210х10 ст20 7304900000;1
7950;ГОСТ 8734 15х4.5 ст20 7304318090;0
7954;ГОСТ 8734 23х3 ст35 7304318090;0
8015;Труба проф. електрозварна 360х255х10 ст3пс 7304900000;1
8030;ГОСТ 8732 406х45 ст09Г2С 7304399390;1
8038;ГОСТ 8732 406х30 ст20 7304399890;1
8043;ГОСТ 8732 406х40 ст45 7304399390;0
8064;Труба проф. 260х140х8 ст20 7304900000;1
8085;Труба проф. 180х133х 8 ст20 7304900000;0
8090;Труба проф. 400х250х10 ст20 7304900000;2
8124;Труба проф. 310х210х8 ст20 7304900000;4
8176;Труба проф. 173х173х16 ст09Г2С 7304900000;1
8180;ГОСТ 8732 50х 3.5 ст20 7304399290;0
8208;ГОСТ 8732 34х 2 ст20 7304399290;0
8215;Труба проф. 77х77х10 ст20 7304900000;0
8217;Труба проф. 150х80х 6 ст20 7304900000;2
8219;Труба проф. 150х80х10 ст20 7304900000;4
8221;Труба проф. 110х60х 6 ст20 7304900000;4
8234;Труба проф. 240х160х10 ст20 7304900000;0
8238;Труба проф. 300х200х 8 ст09Г2С 7304900000;0
8241;Труба проф. 300х200х 8 ст20 7304900000;9
8243;Труба проф. 300х200х10 ст20 7304900000;12
8245;Труба проф. 180х80х 6 ст20 7304900000;1
8247;Труба проф. 180х80х 8 ст20 7304900000;2
8249;Труба проф. 180х150х10 ст20 7304900000;0
8251;Труба проф. 250х150х 8 ст09Г2С 7304900000;7
8253;Труба проф. 250х150х 8 ст20 7304900000;1
8255;Труба проф. 250х150х12 ст20 7304900000;7
8482;Труба проф. 200х80х 6 ст20 7304900000;10
8509;Труба проф. 310х306х10 ст20 7304900000;0
8623;Брухт сталевий;2
8700;Труба електрозварна 720х12 ст3сп 7305310090;0
8787;ГОСТ 8732 48.3х 2.6 ст20 7304399290;0
8792;ГОСТ 8732 146х30 ст45 7304399290;0
8796;КАНАТ СВ 11,5;30
8800;Леска;183
8802;Эл.ДвигательАИР160М2 18,5кВт300об;1
8806;Клей UZIN KR 436 AIL Weather A+B 13.2кг;1
8808;Стрічка  для приклею. стиків штучної трави;10
8810;Профіль КНАУФ С/27/60/27/06/3000;70
8815;Бланк Карта спецодяг;66
8817;БЛОКконтактный;7
8820;"Вимикач-роз""єднувач ВР32И250А";0
8822;Втулка;2
8824;Выключатель 1кл.Meridian;2
8826;Выключатель кинцев.ВУ-22-2Б;1
8828;Гофротруба двухшар.KF 09040 UVFA;4
8830;Грес ФИНВУД Вайт 18,5х59,8;0
8835;Запобіжник ПТ 111.10-10-31,5 УЗ;6
8838;Индикаторная пломба;120
8843;Камутатор;1
8846;Клей для склошобой Quelyd (500кг).;3
8849;КОЛОДКА;3
8851;Контакт для ПМА-5100;12
8853;Контакт до ПМА - 4100 нерух.;42
8855;Контакт к ПМА-4000 С (Нерухомий);2
8857;Контакт КТ/КТП 6010 нерух.;3
8859;Контактор зм.стр.NC1-1210220V;1
8861;Контактор КТ 6023Б;1
8864;Крепления руля;1
8866;КРЫШКА кранового колеса;2
8868;ЛЕНТА огражд.75х0,045;200
8872;МАСЛО трансмис.(бочка216м.куб);1
8874;МОТОР-редуктор 4МП-50-22,4-590Н;1
8878;ПАНЕЛЬ;5
8882;Подвес пр.ун.60х125уп.10шт(22паков);22
8884;Подшипник;22
8886;Подшипник 210;2
8888;Подшипник 3524;0
8890;Полумуфта двигателя Кр.козл. 1;5
8892;Полумуфта кулачкова 10.07;2
8894;ПРОВОД ШВВП 2х2,5;0
8896;ПРОВОД ШВВП3х2,5;0
8901;Пускач ПМА-4102 380В;0
8905;РЕМЕНЬ;1
8910;Розетка с з/к с з/ш с крышкой Meridian;4
8916;Светильник 18W 4200К LED;0
8918;Свеча;13
8924;Стекло триплекс;1
8927;СТРОП 4СК в/п 10т2,0м;0
8930;Строп в/п 4,0тн 5000;2
8932;СТРОП ВК 4,0;5
8936;Труба гофрована ПВХ (черная) д20;215
8939;Угол внутр.;7
8941;Уголок МДФ универс.Дуб;15
8943;Фланец зубчатый Кр.козл. №1Т.09.06;3
8945;Шкив тормозной 08.06;1
8948;Шкив тормозной 09.12;1
8950;Шкив тормозной 10.11;2
8952;Шпули;0
8955;Щетка М-1 10х25х32 к1;18
8957;Эл.щетка МГ 12,5х32х40;14
8959;Эмаль пентафл.коричневая (2,8кг);1
8961;Эмаль ПФ-115 К серая (12кг);1
8965;Нож райдера 5796525-10;6
8970;ЭгозаКазачка;46
8977;Лист 16;0
8979;Лист 63;0
8981;ЛИСТ г/к б-30мм;1
9014;ГОСТ 8732 159х25 ст45 7304399290;3
9018;Бокс для автомобіля літера Е(22,3кв.м.);1
9020;Нежитлове приміщення 7 поверх. приміщення №701,702,703,704  (569,8 м2);1
9023;Манометр МТП-60С 4,5м;2
9048;АИ -95;32
9055;ДТ;219
9065;Закрутка ТЕМП;41
9067;Кресло;2
9069;Стул;2
9128;КАРТОЧКИ СКЛ.УЧЕТА;400
9136;Рукавиці технічні СКЛЯР;13
9139;Штамп 56х20 предприятия;1
9141;Банданы-трансформер;4
9144;Жилет сигнальный (с вышивкой);6
9148;Жилет сигнальный САЛАТОВ;1
9151;КУРТКА ВАТНАЯ;5
9154;Куртка утепл.ЗИМА;2
9158;Печать;2
9162;ПОДШЛЕМНИК;5
9168;Чоботи ПВХ ЄВРО;1
9207;Папір А4 500арк.;1
9212;Труба проф. 220х180х10 ст20 7304900000;5
9223;ГОСТ 8732 152х22 ст20 7304399290;3
9225;Труба проф. 150х50х 5 ст20 7304900000;6
9228;Ролик з віссю;17
9233;Запасна частина до прожектора,30 W;5
9236;Вилка (каучуг) з/з 1*16А;3
9241;Ізолента ізоляційна стрічка лафсанова;4
9245;СТРОП  канатний СКП 1,6 т (2500мм);44
9257;Флізелін малярний Oscar Fliz OsF85, 85 г/кв.м, 1*50 м;2
9270;Труба проф. 70х70х 6 ст09Г2С 7304900000;10
9341;ГОСТ 8734 24х4 ст20 7304318090;0
9398;Реле РЄО-401 40А;1
9415;Труба проф. 80х60х 6 ст09Г2С 7304900000;5
9490;Стрічка  пакувальна сталева 32х0,8 мм чорний лак;0
9503;СТРОП 4СК  10т 2300м;1
9532;Насадка;1
9566;ДСТУ 8938:2019 102х 8 ст20 7304399290;0
9572;Нож 40 зуб;1
9579;Цепь на б/пилу;1
9587;ТОСОЛ А-40М;0
9618;ДСТУ 8938:2019 377х10 ст20 7304399390;0
9630;ДСТУ 8938:2019 51х 4 ст20 7304399290;1
9642;ДСТУ 8938:2019 76х 5 ст20 7304399290;0
9651;ДСТУ 8938:2019 76х16 ст20 7304399290;0
9658;Вимикач авт. DZ47-60 1Р 4,5КА С 25А;2
9734;Лампа с/д ВТ-516 А60 15w T27 4500К матова;10
9738;Термоусаджувальна трубка (з клеєм) 12,7/4,2;10
9751;ГОСТ 8732 38х 5 ст20 7304199090;0
9767;ДСТУ 8938:2019 351х30 ст20 7304399390;0
9775;ДСТУ 8938:2019 351х25 ст20 7304399390;1
9782;ГОСТ 8734 160х40 ст20 7304318090;5
9814;ДСТУ 8938:2019 33.7х 3 ст20 7304399290;0
9833;Сигналізатор газу Страж S50А3К;0
9835;Наконечник ДТ-016 мідний пресован.кабельн. (нов);10
9844;Труба проф. 51х41х 4 ст09Г2С 7304900000;0
9852;ДСТУ 8938:2019 60х 3 ст20 7304399290;0
9856;ДСТУ 8938:2019 219х14 ст20 7304399390;0
9860;ДСТУ 8938:2019 426х30 ст20 7304399890;0
9874;ДСТУ 8938:2019 203х22 ст20 7304399390;0
9882;Труба проф. 150х100х 5 ст09Г2С 7304900000;11
9936;ДСТУ 8938:2019 114х25 ст45 7304399290;1
9949;ДСТУ 8938:2019 140х16 ст35 7304399290;0
9986;Труба проф. 150х100х 8 ст10 7304900000;1
9988;Труба проф. 80х60х 4 ст10 7304900000;0
10007;Календарь;0
10031;ДСТУ 8938:2019 108х16 ст45 7304398290;3
10040;Перехідник;2
10046;Труба проф. 100х70х 6 ст10 7304900000;1
10056;ГОСТ 8732 377х40 ст20 7304398390;0
10062;ГОСТ 8732 50х12 ст20 7304398290;0
10074;ГОСТ 8732 95х16 ст20 7304398290;0
10085;Тосол- 40 ВАМП кан. п/е 20л.;1
10131;Пластина різальна для UZ-50;4
10134;Кільце для Manipulator 3D;4
10141;Провід ПВС 3х2,5;0
10146;Розетка одномісна с з/к РСб20-3-ФСр;3
10171;Балон кисневий (40л) с.в.;12
10176;ГОСТ 8732 127х12 ст20 7304398290;0
10236;ДСТУ 8939:2019 22х4 ст20 7304318090;0
10272;ДСТУ 8939:2019 406х50 ст20 7304318090;1
10280;Насос WILO-STAR-RS 25/6;1
10282;Затискач маси для зварюв.МК 600А;1
10293;ДСТУ 8938:2019 351х60 ст20 7304398390;0
10299;ДСТУ 8938:2019 406х10 ст20 7304398390;5
10332;Труба проф. 70х70х 4 ст09Г2С 7304900000;1
10338;Електродвигун OMR63B4 В35;1
10344;ДСТУ 8938:2019 406х40 ст45 7304398390;0
10348;ДСТУ 8938:2019 426х45 ст45 7304398890;6
10360;ДСТУ 8938:2019 73х 4 ст20 7304399290;0
10372;Труба проф. 42х42х 6 ст20 7304900000;2
10380;ДСТУ 8939:2019 22х5 ст20 7304318090;0
10383;ДСТУ 8938:2019 102х16 ст35 7304398290;2
10391;ДСТУ 8938:2019 146х36 ст35 7304398290;4
10393;ДСТУ 8938:2019 146х28 ст35 7304398290;2
10397;ДСТУ 8938:2019 159х18 ст35 7304398290;1
10432;ГОСТ 10705 114х 4.5 ст3пс 7305310090;0
10436;Реміінь привідний;1
10441;ДСТУ 8938:2019 83х16 ст35 7304398290;4
10443;ДСТУ 8938:2019 133х 6 ст20 7304398290;8
10456;ДСТУ 8938:2019 70х 3.5 ст20 7304398290;7
10466;ДСТУ 8938:2019 89х16 ст35 7304398290;0
10469;ДСТУ 8938:2019 351х16 ст20 7304398390;5
10473;Труба проф. 100х100х 4 ст20 7304900000;5
10484;ДСТУ 8938:2019 180х18 ст20 7304398390;0
10486;Труба проф. 140х60х 4 ст20 7304900000;3
10488;ДСТУ 8938:2019 108х18 ст35 7304398290;1
10490;ДСТУ 8938:2019 152х20 ст35 7304398290;0
10493;ДСТУ 8938:2019 102х12 ст35 7304398290;2
10499;ДСТУ 8938:2019 38х 2.6 ст20 7304398290;0
10501;Труба проф. 120х80х 4 ст20 7304900000;2
10517;ДСТУ 8938:2019 146х 8 ст20 7304398290;3
10539;"Панель ПВХ ЕХ 07.01 ""Ліон white"" 7*250*3000мм/1шт=075кв.м/";11
10542;ДСТУ 8938:2019 60х 4 ст09Г2С 7304398290;0
10544;ДСТУ 8938:2019 57х 4.5 ст20 7304398290;0
