product_code;product_name;in_stock_balance
7289;ГОСТ 8734 51х12 ст20 7304318090;1
7304;ГОСТ 8734 55х 3 ст20 7304318090;0
7306;ГОСТ 8734 57х 3 ст10 7304318090;0
7359;ГОСТ 8734 73х 4 ст10 7304318090;0
7379;ГОСТ 8734 27х 3 ст20 7304318090;0
7385;ГОСТ 8734 27х 7 ст20 7304318090;0
7422;Труба электро 530х10 ст3пс 7305310090;0
7434;Труба проф. 120х120х 6 ст09Г2С 7304900000;3
7437;Труба проф. 120х120х 5 ст20 7304900000;2
7439;Труба проф. 120х120х 6 ст20 7305310090;1
7442;Труба проф. 120х120х10 ст20 7304900000;9
7446;Труба проф. 100х100х 5 ст09Г2С 7304900000;1
7448;Труба проф. 100х100х 8 ст09Г2С 7304900000;2
7450;Труба проф. 100х100х 5 ст20 7304900000;7
7453;Труба проф. 100х100х 8 ст20 7304900000;14
7458;Труба проф. 100х100х 8 ст35 7304900000;0
7461;Труба проф. 110х110х 6 ст20 7304900000;4
7464;Труба проф. 140х140х 6 ст09Г2С 7304900000;1
7466;Труба проф. 140х140х10 ст09Г2С 7304900000;1
7468;Труба проф. 140х140х 6 ст20 7304900000;6
7471;Труба проф. 140х140х10 ст20 7304900000;6
7474;Труба проф. 140х140х 9 ст35 7304900000;3
7479;Труба проф. 150х150х 8 ст09Г2С 7304900000;11
7481;Труба проф. 150х150х12 ст09Г2С 7304900000;1
7483;Труба проф. 150х150х 8 ст20 7304900000;15
7485;Труба проф. 150х150х12 ст20 7304900000;4
7488;Труба проф. 160х160х 8 ст09Г2С 7304900000;2
7490;Труба проф. 160х160х12 ст09Г2С 7305310090;2
7492;Труба проф. 160х160х 8 ст20 7304900000;1
7494;Труба проф. 160х160х12 ст20 7304900000;13
7498;Труба проф. 180х180х10 ст09Г2С 7304900000;0
7500;Труба проф. 180х180х 6 ст20 7304900000;4
7502;Труба проф. 180х180х 8 ст20 7304900000;4
7504;Труба проф. 180х180х12 ст20 7304900000;2
7506;Труба проф. 200х200х 8 ст09Г2С 7304900000;1
7509;Труба проф. 200х200х 8 ст20 7304900000;0
7511;Труба проф. 200х200х12 ст20 7304900000;0
7514;Труба проф. 90х90х 6 ст09Г2С 7304900000;0
7516;Труба проф. 90х90х 6 ст20 7304900000;1
7518;Труба проф. 90х90х 8 ст20 7304900000;3
7520;Труба проф. 80х80х 4 ст09Г2С 7304900000;2
7522;Труба проф. 80х80х 6 ст09Г2С 7304900000;0
7524;Труба проф. 80х80х10 ст09Г2С 7304900000;14
7526;"Труба проф. 80х80х 4,5 ст20 7304900000";2
7528;Труба проф. 80х80х 6 ст20 7304900000;6
7531;Труба проф. 80х80х10 ст20 7304900000;15
7533;Труба проф. 80х80х 8 ст35 7304900000;0
7536;Труба проф. 70х70х 4 ст20 7304900000;4
7538;Труба проф. 70х70х 6 ст20 7304900000;4
7541;Труба проф. 60х60х 4 ст09Г2С 7304900000;0
7543;Труба проф. 60х60х 6 ст09Г2С 7304900000;0
7545;Труба проф. 60х60х 5 ст20 7304900000;2
7548;Труба проф. 60х60х 5 ст35 7304900000;3
7551;Труба проф. 50х50х 5 ст09Г2С 7304900000;5
7553;Труба проф. 50х50х 4 ст20 7304900000;1
7555;Труба проф. 50х50х 6 ст20 7304900000;1
7557;Труба проф. 42х42х 4 ст20 7304900000;1
7559;Труба проф. 42х42х 4 ст35 7304900000;2
7561;Труба проф. 40х40х 4 ст09Г2С 7304900000;2
7563;Труба проф. 40х40х 3 ст20 7304900000;1
7565;"Труба проф. 40х40х 4,5 ст20 7304900000";1
7567;Труба проф. 40х40х 6 ст20 7304900000;0
7570;Труба проф. 120х100х 8 ст20 7304900000;1
7572;Труба проф. 120х80х 5 ст09Г2С 7304900000;0
7574;Труба проф. 120х80х 8 ст09Г2С 7304900000;4
7577;Труба проф. 120х80х 6 ст20 7304900000;5
7579;Труба проф. 120х80х10 ст20 7304900000;13
7583;Труба проф. 120х60х 5 ст20 7304900000;9
7585;Труба проф. 120х60х 8 ст20 7304900000;3
7588;ГОСТ 8734 44.5х 7.1 ст17Г1С 7304318090;0
7592;Труба проф. 100х80х 6 ст09Г2С 7304900000;0
7594;Труба проф. 100х80х 6 ст20 7304900000;7
7596;Труба проф. 100х80х10 ст20 7304900000;1
7598;Труба проф. 100х60х 6 ст09Г2С 7304900000;0
7600;Труба проф. 100х60х 4 ст20 7304900000;2
7602;Труба проф. 100х60х 6 ст20 7304900000;5
7604;Труба проф. 100х50х 5 ст09Г2С 7304900000;6
7607;Труба проф. 100х50х 5 ст20 7304900000;0
7610;Труба проф. 100х50х 8 ст20 7304900000;0
7612;Труба проф. 80х60х 4 ст20 7304900000;4
7615;Труба проф. 80х60х 6 ст20 7304900000;3
7617;Труба проф. 80х60х 5 ст35 7304900000;7
7620;Труба проф. 80х40х 5 ст09Г2С 7304900000;0
7622;Труба проф. 80х40х 4 ст20 7304900000;2
7624;Труба проф. 80х40х 5.5 ст20 7304900000;0
7627;Труба проф. 70х50х 4 ст09Г2С 7304900000;1
7629;Труба проф. 70х50х 6 ст09Г2С 7304900000;3
7632;Труба проф. 70х50х 5 ст20 7304900000;2
7634;Труба проф. 70х50х 4 ст35 7304900000;2
7638;Труба проф. 160х80х10 ст09Г2С 7304900000;6
7640;Труба проф. 160х80х 6 ст20 7304900000;6
7642;Труба проф. 160х80х10 ст20 7304900000;5
7644;Труба проф. 160х100х6 ст09Г2С 7304900000;3
7646;Труба проф. 160х100х5 ст20 7304900000;2
7648;Труба проф. 160х100х8 ст20 7304900000;2
7651;Труба проф. 160х120х 8 ст09Г2С 7304900000;4
7653;Труба проф. 160х120х 5 ст20 7304900000;2
7655;Труба проф. 160х120х 8 ст20 7304900000;5
7657;Труба проф. 160х140х 6 ст20 7304900000;2
7659;Труба проф. 200х150х 6 ст09Г2С 7304900000;0
7661;Труба проф. 200х150х10 ст09Г2С 7304900000;1
7664;Труба проф. 200х150х10 ст20 7304900000;7
7670;Труба проф. 200х160х10 ст09Г2С 7304900000;1
7672;Труба проф. 200х160х 8 ст20 7304900000;7
7676;Труба проф. 200х100х 8 ст09Г2С 7304900000;14
7678;Труба проф. 200х100х 6 ст20 7304900000;6
7680;Труба проф. 200х100х10 ст20 7304900000;7
7683;Труба проф. 180х100х 8 ст09Г2С 7304900000;1
7685;Труба проф. 180х100х 6 ст20 7304900000;3
7687;Труба проф. 180х100х10 ст20 7304900000;2
7690;Труба проф. 180х140х 6 ст09Г2С 7304900000;0
7692;Труба проф. 180х140х 6 ст20 7304900000;7
7695;Труба проф. 100х40х 5 ст20 7304900000;0
7697;Труба проф. 100х70х 6 ст09Г2С 7304900000;0
7699;Труба проф. 100х70х 6 ст20 7304900000;6
7701;Труба проф. 150х100х 6 ст09Г2С 7304900000;1
7703;Труба проф. 150х100х10 ст09Г2С 7304900000;7
7705;Труба проф. 150х100х 6 ст20 7304900000;7
7707;Труба проф. 150х100х10 ст20 7304900000;16
7711;Труба проф. 140х100х 5 ст20 7304900000;0
7713;Труба проф. 140х100х 8 ст20 7304900000;3
7715;Труба проф. 140х120х 5 ст09Г2С 7304900000;1
7717;Труба проф. 140х120х 5 ст20 7304900000;4
7719;Труба проф. 140х120х 8 ст20 7304900000;1
7722;Труба проф. 140х80х 8 ст09Г2С 7304900000;5
7724;Труба проф. 140х80х 6 ст20 7304900000;10
7726;Труба проф. 140х80х10 ст20 7304900000;2
7728;Труба проф. 160х90х 6 ст20 7304900000;7
7730;Труба проф. 210х100х 6 ст09Г2С 7304900000;14
7732;Труба проф. 210х100х 8 ст20 7304900000;2
7735;Труба проф. 140х60х 6 ст20 7304900000;4
7737;Труба проф. 250х110х 8 ст09Г2С 7304900000;14
7740;Труба проф. 250х110х10 ст20 7304900000;16
7742;Труба проф. 60х40х 5 ст09Г2С 7304900000;8
7744;Труба проф. 60х40х 5 ст20 7304900000;0
7746;Труба проф. 60х40х 4 ст35 7304900000;0
7773;Труба проф. 144х104х 6 ст20 7304900000;0
7785;Труба проф. 90х50х6 ст20 7304900000;2
7801;Труба проф. 80х50х 6 ст09Г2С 7304900000;0
7803;Труба проф. 80х50х 5 ст20 7304900000;4
7809;ГОСТ 8734 22х4 ст20 7304318090;0
7817;ГОСТ 8734 21х 2 ст20 7304318090;0
7837;Труба проф. 303х303х10 ст09Г2С 7304900000;2
7843;Труба проф. 220х220х 8 ст20 7304900000;2
7846;Труба проф. 220х140х 6 ст20 7304900000;2
7877;Труба проф. 51х41х 4 ст20 7304900000;2
7880;Труба проф. 403х203х10 ст20 7304900000;6
7938;ГОСТ 8734 27.7х3 ст10 7304318090;0
7940;ГОСТ 8734 26.7х 5 ст10 7304318090;0
7947;ГОСТ 8734 15х4.5 ст10 7304318090;1
7954;ГОСТ 8734 23х3 ст35 7304318090;0
8015;Труба проф. електрозварна 360х255х10 ст3пс 7304900000;1
8030;ГОСТ 8732 406х45 ст09Г2С 7304399390;1
8042;ГОСТ 8732 406х60 ст20 7304399390;0
8054;Труба проф. 180х120х 8 ст20 7304900000;3
8083;Труба проф. 150х90х 6 ст20 7304900000;3
8090;Труба проф. 400х250х10 ст20 7304900000;2
8124;Труба проф. 310х210х8 ст20 7304900000;3
8176;Труба проф. 173х173х16 ст09Г2С 7304900000;1
8194;ГОСТ 8732 47х 3 ст20 7304399290;0
8216;Труба проф. 150х80х 5 ст20 7304900000;0
8218;Труба проф. 150х80х 8 ст20 7304900000;2
8220;Труба проф. 110х60х 4 ст20 7304900000;1
8233;Труба проф. 240х160х 8 ст20 7304900000;3
8237;Труба проф. 240х120х8 ст20 7304900000;3
8242;Труба проф. 300х200х 9 ст20 7304900000;0
8244;Труба проф. 180х80х 5 ст20 7304900000;9
8246;Труба проф. 180х80х 7 ст20 7304900000;2
8248;Труба проф. 180х150х 8 ст20 7304900000;5
8251;Труба проф. 250х150х 8 ст09Г2С 7304900000;5
8253;Труба проф. 250х150х 8 ст20 7304900000;2
8255;Труба проф. 250х150х12 ст20 7304900000;5
8482;Труба проф. 200х80х 6 ст20 7304900000;10
8509;Труба проф. 310х306х10 ст20 7304900000;0
8623;Брухт сталевий;4
8773;EN 10210-1:2006 219.1х10 стS355J2H 7304193090;0
8792;ГОСТ 8732 146х30 ст45 7304399290;0
8796;"КАНАТ СВ 11,5";30
8800;Леска;28
8802;"Эл.ДвигательАИР160М2 18,5кВт300об";1
8806;Клей UZIN KR 436 AIL Weather A+B 13.2кг;1
8808;Стрічка  для приклею. стиків штучної трави;10
8810;Профіль КНАУФ С/27/60/27/06/3000;70
8815;Бланк Карта спецодяг;66
8817;БЛОКконтактный;7
8822;Втулка;2
8824;Выключатель 1кл.Meridian;2
8826;Выключатель кинцев.ВУ-22-2Б;0
8828;Гофротруба двухшар.KF 09040 UVFA;4
8834;Запобижник ПН111-10-10-20У1;2
8837;Ізолента ПВХ 50м.;2
8840;"КАБЕЛЬ ВВГнг 3х2,5";0
8844;"КАНАТ СВ 8,3";248
8848;Колесо зубчатое;3
8850;КОЛОДКА торм.ТКТ-2000;2
8852;Контакт для пускателя ПМА-5000;6
8854;Контакт до ПМА - 4100 рух.;15
8856;Контакт к ПМА-4000 С (рухомий);24
8858;Контакт КТ/КТП 6010 рух.;3
8860;Контактор зм.стр.NC1-2510220V;1
8863;Котушка МО-100 380 ПВ-100;3
8865;Кронштейн подвесной 370;10
8867;Лампа с/д ВТ- 568 С37 7W E27;12
8869;Лист г/к2мм 1000х2000;5
8873;Металлорукав;48
8875;Нож обрезной;1
8879;ПЗВNL1-63;1
8883;Подложка изоляц.;1
8885;Подшипник 209;2
8889;Показатель напряжения;1
8892;Полумуфта кулачкова 10.07;2
8894;"ПРОВОД ШВВП 2х2,5";0
8896;"ПРОВОД ШВВП3х2,5";0
8903;Разьем с загл.1х16А(каучук);1
8908;Решетка з дод.обрамлением;15
8915;Светильник 12W 6400K LED;4
8922;Средство дезифицирующее"АХД 2000 экспресс" 5л.;6
8926;"СТРОП  г/п 2,5 т 2500";28
8930;"Строп в/п 4,0тн 5000";2
8932;"СТРОП ВК 4,0";5
8936;Труба гофрована ПВХ (черная) д20;201
8939;Угол внутр.;7
8941;Уголок МДФ универс.Дуб;15
8943;Фланец зубчатый Кр.козл. №1Т.09.06;3
8945;Шкив тормозной 08.06;1
8948;Шкив тормозной 09.12;1
8950;Шкив тормозной 10.11;2
8955;Щетка М-1 10х25х32 к1;18
8957;"Эл.щетка МГ 12,5х32х40";14
8959;"Эмаль пентафл.коричневая (2,8кг)";0
8961;Эмаль ПФ-115 К серая (12кг);1
8965;Нож райдера 5796525-10;0
8970;ЭгозаКазачка;46
8977;Лист 16;0
8979;Лист 63;0
8981;ЛИСТ г/к б-30мм;1
9014;ГОСТ 8732 159х25 ст45 7304399290;3
9018;"Бокс для автомобіля літера Е(22,3кв.м.)";0
9020;"Нежитлове приміщення 7 поверх. приміщення №701,702,703,704  (569,8 м2)";0
9023;"Манометр МТП-60С 4,5м";2
9048;АИ -95;285
9055;ДТ;2235
9065;Закрутка ТЕМП;41
9067;Кресло;2
9069;Стул;2
9078;ГОСТ 8732 219х50 ст35 7304399390;1
9128;КАРТОЧКИ СКЛ.УЧЕТА;400
9136;Рукавиці технічні СКЛЯР;0
9139;Штамп 56х20 предприятия;1
9141;Банданы-трансформер;4
9144;Жилет сигнальный (с вышивкой);6
9148;Жилет сигнальный САЛАТОВ;1
9151;КУРТКА ВАТНАЯ;5
9154;Куртка утепл.ЗИМА;2
9158;Печать;2
9162;ПОДШЛЕМНИК;5
9168;Чоботи ПВХ ЄВРО;1
9207;Папір А4 500арк.;1
9212;Труба проф. 220х180х10 ст20 7304900000;5
9223;ГОСТ 8732 152х22 ст20 7304399290;2
9225;Труба проф. 150х50х 5 ст20 7304900000;1
9228;Ролик з віссю;17
9233;"Запасна частина до прожектора,30 W";5
9236;Вилка (каучуг) з/з 1*16А;3
9241;Ізолента ізоляційна стрічка лафсанова;4
9245;"СТРОП  канатний СКП 1,6 т (2500мм)";46
9257;"Флізелін малярний Oscar Fliz OsF85, 85 г/кв.м, 1*50 м";2
9270;Труба проф. 70х70х 6 ст09Г2С 7304900000;6
9398;Реле РЄО-401 40А;1
9415;Труба проф. 80х60х 6 ст09Г2С 7304900000;3
9496;Розетка потрійна 1*16А (каучук) ІР44 ВК1-1402-3613;2
9529;Вариатор;2
9561;ДСТУ 8938:2019 89х 8 ст20 7304399290;0
9572;Нож 40 зуб;0
9579;Цепь на б/пилу;1
9617;ДСТУ 8938:2019 377х12 ст20 7304399390;0
9621;Труба електрозварна 630х10 стS235JR 7305310090;0
9634;ДСТУ 8938:2019 83х14 ст35 7304399290;0
9658;"Вимикач авт. DZ47-60 1Р 4,5КА С 25А";2
9736;Світильник круглий накладний Videx 12W 5000K 220V;1
9742;Автовимикач ST-68 3p C 10A (4.5kA);2
9771;ДСТУ 8938:2019 203х50 ст45 7304399390;2
9777;ГОСТ 8732 168х40 ст45 7304399390;1
9834;Наконечник ДТ-010 мідний пресован.кабельн.(нов);6
9837;"Лампа с/д PHILIPS 9W 600 mm, G13";4
9853;ДСТУ 8938:2019 60х 3.5 ст20 7304399290;0
9857;ДСТУ 8938:2019 219х 7 ст20 7304399390;0
9861;ДСТУ 8938:2019 426х60 ст45 7304399890;0
9884;"Ізоляційна втулка М18*1/ О21,6*21";10
9942;ДСТУ 8938:2019 89х18 ст20 7304399290;0
9950;ДСТУ 8938:2019 146х18 ст35 7304399290;0
9987;Труба проф. 150х100х 6.5 ст17Г1С 7304900000;0
10004;Труба електрозварна 530х10 S235JR 7305310090;0
10031;ДСТУ 8938:2019 108х16 ст45 7304398290;3
10040;Перехідник;2
10046;Труба проф. 100х70х 6 ст10 7304900000;1
10060;ГОСТ 8732 426х40 ст20 7304398890;0
10078;Труба проф. 100х70х 6.5 ст20 7304900000;0
10131;Пластина різальна для UZ-50;4
10134;Кільце для Manipulator 3D;4
10146;Розетка одномісна с з/к РСб20-3-ФСр;0
10174;ДСТУ 8939:2019 22х2 ст20 7304318090;0
10272;ДСТУ 8939:2019 406х50 ст20 7304318090;1
10280;Насос WILO-STAR-RS 25/6;1
10282;Затискач маси для зварюв.МК 600А;1
10294;ДСТУ 8938:2019 377х36 ст20 7304398390;2
10325;ДСТУ 8939:2019 426х45 ст45 7304318090;1
10336;ДСТУ 8938:2019 194х 8 ст20 7304398390;9
10342;ДСТУ 8938:2019 203х30 ст20 7304398390;4
10348;ДСТУ 8938:2019 426х45 ст45 7304398890;6
10360;ДСТУ 8938:2019 73х 4 ст20 7304399290;0
10373;ДСТУ 8938:2019 406х60 ст45 7304398390;4
10380;ДСТУ 8939:2019 22х5 ст20 7304318090;0
10383;ДСТУ 8938:2019 102х16 ст35 7304398290;1
10391;ДСТУ 8938:2019 146х36 ст35 7304398290;4
10393;ДСТУ 8938:2019 146х28 ст35 7304398290;2
10397;ДСТУ 8938:2019 159х18 ст35 7304398290;10
10432;ГОСТ 10705 114х 4.5 ст3пс 7305310090;0
10436;Реміінь привідний;1
10441;ДСТУ 8938:2019 83х16 ст35 7304398290;4
10443;ДСТУ 8938:2019 133х 6 ст20 7304398290;5
10454;ДСТУ 8938:2019 73х 5 ст09Г2С 7304398290;10
10457;ДСТУ 8938:2019 114х12 ст35 7304398290;1
10468;ДСТУ 8938:2019 351х14 ст20 7304398390;3
10471;ДСТУ 8938:2019 325х60 ст20 7304398390;5
10476;Труба проф. 140х80х 4 ст20 7304900000;2
10485;ДСТУ 8938:2019 133х22 ст35 7304398290;8
10487;ДСТУ 8938:2019 89х22 ст35 7304398290;6
10489;ДСТУ 8938:2019 108х22 ст35 7304398290;3
10491;ДСТУ 8938:2019 121х10 ст20 7304398290;7
10494;ДСТУ 8938:2019 180х10 ст20 7304398390;28
10500;ДСТУ 8938:2019 45х 5 ст20 7304398290;1
10515;ДСТУ 8938:2019 146х12 ст35 7304398290;6
10519;ДСТУ 8938:2019 159х 5 ст20 7304398290;36
10541;ДСТУ 8938:2019 89х 5 ст09Г2С 7304398290;8
10544;ДСТУ 8938:2019 57х 4.5 ст20 7304398290;0
10546;ДСТУ 8938:2019 108х 6 ст20 7304398290;0
10549;ДСТУ 8938:2019 245х 8 ст20 7304398390;13
10552;ДСТУ 8938:2019 108х 4 ст20 7304398290;0
10554;ДСТУ 8938:2019 159х 6 ст20 7304398290;9
10556;ДСТУ 8938:2019 89х 6 ст20 7304398290;27
10558;ДСТУ 8938:2019 57х 4 ст20 7304398290;23
10560;ДСТУ 8938:2019 245х25 ст20 7304398390;6
10562;ДСТУ 8938:2019 108х25 ст45 7304398290;0
10565;ДСТУ 8938:2019 121х20 ст20 7304398290;0
10567;ДСТУ 8938:2019 89х14 ст20 7304398290;4
10569;ДСТУ 8938:2019 159х10 ст20 7304398290;4
10571;ДСТУ 8938:2019 140х16 ст35 7304398290;5
10574;ДСТУ 8938:2019 152х 6 ст20 7304398290;2
10576;ДСТУ 8938:2019 180х 8 ст20 7304398390;17
10579;ДСТУ 8938:2019 325х14 ст20 7304398390;0
10581;ДСТУ 8938:2019 57х 5 ст20 7304398290;19
10583;ДСТУ 8938:2019 51х 2.5 ст20 7304398290;9
10585;ДСТУ 8938:2019 33.7х 4 ст20 7304398290;10
10587;ДСТУ 8938:2019 76х 4 ст20 7304398290;28
10590;ДСТУ 8938:2019 406х60 ст20 7304398390;11
10592;ДСТУ 8938:2019 42х 4 ст20 7304398290;11
10594;ДСТУ 8938:2019 83х12 ст20 7304398290;9
10596;ДСТУ 8938:2019 48.3х 5 ст20 7304398290;12
10598;ДСТУ 8938:2019 50х 6 ст20 7304398290;14
10600;ДСТУ 8938:2019 60х 3 ст20 7304398290;6
10602;ДСТУ 8938:2019 76х 5 ст20 7304398290;26
10604;ДСТУ 8938:2019 76х 3.5 ст20 7304398290;19
10608;ДСТУ 8938:2019 83х14 ст35 7304398290;7
10610;ДСТУ 8938:2019 89х 5 ст20 7304398290;67
10613;ДСТУ 8938:2019 83х12 ст35 7304398290;2
10616;Наконечник мідний 35-10-9;20
10618;Провід ПВ-3 10;10
10622;"Термоусаджувальна трубка 4,0/2,0 шт.(1м)";6
10628;Комутатор;1
10639;ДСТУ 8938:2019 108х 8 ст20 7304398290;15
10641;ДСТУ 8938:2019 133х30 ст35 7304398290;5
10643;ДСТУ 8938:2019 426х10 ст20 7304398890;8
10645;ДСТУ 8938:2019 76х12 ст20 7304398290;12
10648;ДСТУ 8938:2019 133х 5 ст20 7304398290;15
10650;ДСТУ 8938:2019 102х22 ст20 7304398290;4
10652;ДСТУ 8938:2019 50х 3 ст20 7304398290;5
10683;ДСТУ 8938:2019 194х20 ст35 7304398390;4
10686;ДСТУ 8938:2019 57х 3 ст20 7304398290;4
10689;ДСТУ 8938:2019 299х60 ст20 7304398390;3
10691;ДСТУ 8938:2019 108х28 ст35 7304398290;3
10693;ДСТУ 8938:2019 114х28 ст35 7304398290;13
10695;ДСТУ 8938:2019 32х 4.5 ст20 7304398290;4
10697;ДСТУ 8938:2019 57х 3.5 ст20 7304398290;10
10699;ДСТУ 8938:2019 102х 8 ст20 7304398290;12
10701;ДСТУ 8938:2019 76х10 ст35 7304398290;10
10704;ДСТУ 8938:2019 102х 5 ст20 7304398290;7
10706;ДСТУ 8938:2019 102х18 ст35 7304398290;1
10708;ДСТУ 8938:2019 102х24 ст35 7304398290;6
10710;ДСТУ 8938:2019 108х20 ст20 7304398290;0
10713;ДСТУ 8938:2019 114х16 ст20 7304398290;0
10715;ДСТУ 8938:2019 114х20 ст20 7304398290;3
10718;ДСТУ 8938:2019 127х 6 ст20 7304398290;0
10720;ДСТУ 8938:2019 127х16 ст35 7304398290;6
10724;ДСТУ 8938:2019 83х 3.5 ст20 7304398290;9
10728;ДСТУ 8938:2019 76х 3 ст20 7304398290;0
